bitstring,count,probability
01101100111111001100011001010000110111110111011111110001110110000110,1,0.0009765625
01001001100100010010010100110001100111111001000110000100000010010111,1,0.0009765625
10101101000100100101001001000000111101000100001101100111010011011111,1,0.0009765625
11101010110111000100010111101100001100001101010111100101000100111010,1,0.0009765625
00111001000010001010110011011010011101111110111101000110010011110011,1,0.0009765625
10011111100101110101001011000000101101011100110101000000100011011001,1,0.0009765625
00101110010110100010100101011110110011101000100010101100100110001110,1,0.0009765625
11001010101101110010000001101111010111101111001100110100010011101001,1,0.0009765625
10010111010101101101000011001101110111000001000000010011011001111110,1,0.0009765625
01010100001011000100100011101110111001110111101110101001110000101010,1,0.0009765625
11110000011111101011110100100110010011110010001110110111010110100001,1,0.0009765625
00001001001010001110000010000001101100110011001101010110110010011000,1,0.0009765625
01100001001111010011000010001111000111000101110110100000010001100010,1,0.0009765625
10001011010110001000011010010111000001000010101001100001000111100101,1,0.0009765625
10101101001110100010111001101010001010000110100110111010011010110001,1,0.0009765625
00011000011001011100000110011110111001100010000110010011010011100001,1,0.0009765625
01000100111111110110111101011100010010111111110110100010000101100010,1,0.0009765625
01110010011101110010010000101010011011011000110000110101100111101011,1,0.0009765625
10101110001101010101110111110000010100000000000101100101110001001010,1,0.0009765625
10001001010111010111001010110010001011101101101110001101100111100100,1,0.0009765625
00100111001110001000010110111100000111111000100000010110010111100100,1,0.0009765625
11101001010100000010101100111110111001101010100001111001101111110010,1,0.0009765625
00111000000000010101000010101110001000010111110110001001010111010000,1,0.0009765625
11001001010111001111100110111001011100101010010001000100000111101011,1,0.0009765625
00110001010110101111000011110100111101110111011000100110100011010111,1,0.0009765625
10001111100111001000011011011000000100100100010110101110110111101111,1,0.0009765625
11101100001001001011100001110011011011000000001001110100011111101010,1,0.0009765625
01000010101000101000001111111100010111100000001010000001000011001000,1,0.0009765625
00110111000000001111110000001111110010001100001110001011000011110111,1,0.0009765625
00000010010100010100001101100101110110101110111001010101000011001010,1,0.0009765625
00010111010100010101111010110010010100000000010110111011000101101000,1,0.0009765625
01000001010111010110110001010011011000110110001010000111010111100010,1,0.0009765625
10101101100111001000011101101000010001110100000100000000011111111000,1,0.0009765625
11111111110000110110001111010010101000100111010101110111010010001101,1,0.0009765625
11000111011010111000111000111111011101101110010010010111110101000110,1,0.0009765625
11000110110000001001111111100111011111101000000000111001010110011001,1,0.0009765625
11110111001100111101101100100000011000011100110011100011010111111001,1,0.0009765625
01111001101110001001010111110000001101101010001001000010110000010001,1,0.0009765625
10110010001110110101011001000000111000101111011101010000000101100001,1,0.0009765625
00000000101001010000110001000100111100101001111110001010000000000110,1,0.0009765625
00100010010101111111110011010101000001001101011101110000100001011011,1,0.0009765625
10110001101101100001100111110010111110001111000001001001110011100011,1,0.0009765625
11011001000101101111100101111001101000010110110111010011100110001011,1,0.0009765625
01101100011100111011101110011110101001101001010110110111110000110011,1,0.0009765625
10000111000101111110010101001010111100101100111100110011100111101110,1,0.0009765625
01101111010100010111100010011001100011110000000000000101001100011010,1,0.0009765625
11101000010001011100010010110000110011110110100100000001100111010000,1,0.0009765625
01111001110001010101000011110100010110011101101000000011100000111101,1,0.0009765625
11100110001010110110111100010100111100010000111110111010110010100100,1,0.0009765625
11101100010011110111010111010100100000100001010011000011100000100011,1,0.0009765625
01000110110110000010011001000100101110100000110110110100001011010000,1,0.0009765625
10110111011010011100101011101000011100001101101110110010101001000011,1,0.0009765625
01000011100000100000000001001011010100011001001001101001000010101110,1,0.0009765625
00111110000000000000100110111101110111001010000001000010100010100100,1,0.0009765625
10000000000110110110010000110001011100100001101011000111010001001010,1,0.0009765625
10101101011110000000100000001011010010001110110110100101000011100000,1,0.0009765625
10001001111001011110001111000011011100001010101010111001010011111100,1,0.0009765625
00011010010110010000000111011001100011010001100000000010111011000010,1,0.0009765625
00101110100011000001110001101101001101111010010000101011100011000011,1,0.0009765625
10110110111001101011111000010011100001111011101110100111101111110100,1,0.0009765625
01000010001010001001000110101001111011010001000101101011001101000001,1,0.0009765625
10110100000001000111101011010110100110110001001101100000110011011000,1,0.0009765625
00100010000110001101001010101111000010100100000011111010011000101011,1,0.0009765625
00000011110110010111010101011001000110111010000100010010111001101101,1,0.0009765625
10010000011101110000100101000110110111110110101110000101010010010000,1,0.0009765625
10100011100111110101100110110100010111101101111001000110110000100001,1,0.0009765625
11100101011100100010111101101101011010110010010100101000000100000000,1,0.0009765625
10001011001001110011001100001000100110101110100001011011110011111111,1,0.0009765625
11010011101101001011000101111100001011111010011001111011011111001001,1,0.0009765625
01101110111010000100001101010010110000100001000111001011110010111010,1,0.0009765625
00101011110101111101100000010011101000100101011110000000010100000111,1,0.0009765625
00101001000111001010101000011100110010100111100111110000010010110000,1,0.0009765625
10000110100010110010101101110000110011100100011010011111110111110010,1,0.0009765625
01000101101010110000100011011111110000110001001111010100000010000110,1,0.0009765625
11110001101001111100000101101101001110100001101010011110110001111111,1,0.0009765625
01100011110101110111000101110100000101101011111011101011100010100100,1,0.0009765625
10000010000000110101001000111000101011101100010000110111000010010100,1,0.0009765625
01001100110111111100000000010100001011000101101111010100010110100011,1,0.0009765625
10100111011100011001001100010010111111000000100010101001110101110100,1,0.0009765625
10100101101111000111001110100001000100010000000101011000010110011001,1,0.0009765625
10100100110111001001101000001000001101000101011011010010000111110110,1,0.0009765625
10011110001101010000101100111100101101110101010001110011000010001100,1,0.0009765625
00100000100101000011111110001111110000101100001001100110100000001011,1,0.0009765625
10100010101100010100001101110000110110101110110100101100100001111111,1,0.0009765625
01001001100001010111100000100000010111110101111111100001100101010001,1,0.0009765625
00011101010100000011000111110100111010111111000110000111110100001100,1,0.0009765625
00110001111001010111100100110010111100000011000100100000110000011100,1,0.0009765625
01101001110010011000110011010111110010100100110100110011010101100110,1,0.0009765625
01100111000111110001101100111100001100101111011000110000000111101011,1,0.0009765625
01001010100111100100001101111011001000011111001111101100100010000000,1,0.0009765625
01010110111001101111000010011100010111000001010010100011000100010010,1,0.0009765625
00000011111000101100010100110010010011001100000011010110010011001100,1,0.0009765625
11101000100001011010011000011000010011011010111101010001010100010000,1,0.0009765625
10101101100111000110011100000100010110101110101101000101000010000000,1,0.0009765625
10000101101001100111101011110110001011111001110100100001100010000101,1,0.0009765625
00101110010100111011000001011001010011000001110100000011110101111000,1,0.0009765625
01011011110010000010001100110101101100101011101101000011110010011110,1,0.0009765625
01110001110100111111100011110100000100101001011000110100000110100010,1,0.0009765625
01011011011011001111000000111001101100001111001111110001000100100100,1,0.0009765625
01110111010010111100101011100101001000001111111011001011010101000001,1,0.0009765625
00000101101110101100100110000000101111010110111100110100101111001000,1,0.0009765625
10110101100010101110010101110110111100010000110011100001000010111001,1,0.0009765625
00111111110101111010100001000101011111111110100101110011010001110101,1,0.0009765625
10110011100001000001001000011010010100000010111111011011000010000000,1,0.0009765625
01000100110000110110001101011000010110100101010111111001100001010001,1,0.0009765625
00101110011010011101011010010100010001001001100011110001100011001011,1,0.0009765625
10010110110100000111001111110011011100011111111010110011000011010001,1,0.0009765625
11011111111100101011101001100000011101010010011100101001100010001100,1,0.0009765625
11001001000100101010111110111100011110110011001100100101011101110010,1,0.0009765625
00010100111110000010000101101111101100111010011011101110110110101010,1,0.0009765625
00100001000011000000011101110010100101101001011010100101010000011111,1,0.0009765625
00000010001101000110010100110101100001111010011011010101000010100111,1,0.0009765625
00010010010010110101110100110100000101000111001101001101101001011111,1,0.0009765625
00100111001111101110001100111100011011101010100011001000010110111010,1,0.0009765625
00010100000111110101110010110111011111101001101011001011000111001111,1,0.0009765625
10110010110101110101101110001100011000101000101100000011000111101001,1,0.0009765625
11101110111101001101111110111011110100000000100110100010010011110101,1,0.0009765625
10011101111011010000100011011000001111000011010100000011100100010001,1,0.0009765625
10011111011011000001010101001001111111100010101101011001010100111101,1,0.0009765625
11000111110110110110111111011011011101100100000100011001110000010010,1,0.0009765625
00001101001101101010000101000011000000110011110001000001000001110010,1,0.0009765625
01000001100100011110110111001100101011001111010010110001100010011110,1,0.0009765625
01110010001010111101001101100111110001010001010111110101110011111100,1,0.0009765625
01100000011110000000011100010001010100110111110101110010000110010101,1,0.0009765625
11001111100101001011001000010110110100010100010111010111000001101010,1,0.0009765625
10011001010001001110101101101101111110101101001110001011111110101001,1,0.0009765625
01000011110001110000100110011000110101011101011100010101010110000010,1,0.0009765625
00110110110001010110101000110100100011101110101011000110000111110011,1,0.0009765625
10100111101011101101110010100000111010101001100101110001010001010010,1,0.0009765625
10000011101110101110110101001001001101111010110001110000110101000111,1,0.0009765625
00011011011110011011000000111101010101001110111110101111100111010101,1,0.0009765625
10001101011000111111100010001000010001010100111011101001100110101110,1,0.0009765625
00000010001110011100000001100001110011010111001100110100000011001000,1,0.0009765625
01111001001110000001001011110110101111110111100010100001001111110001,1,0.0009765625
01000000010111000010001100110111101110111110011101100000001010011100,1,0.0009765625
01011011100001001101001011101100001101010001000010100001110000010010,1,0.0009765625
00100001000101101010101110000110111111010101010010001011000010010100,1,0.0009765625
11001111110010110100001001100101110101011101010100001011000011010100,1,0.0009765625
01101010111110100100001011110101000101101101011011110000111110111011,1,0.0009765625
10101100010001000000011001001101101101110110111101010100100101101000,1,0.0009765625
11001001011010011010000110011011101111000010011010001011110010100100,1,0.0009765625
10100110110111000011000010100111010110111100110010000000110111010010,1,0.0009765625
11100001100001110111101100000111110111101001101110011001010100001011,1,0.0009765625
11111000001001111010100010010111111010011011111011100001011111001011,1,0.0009765625
10100100000011000101111001001010000100100101101001000110100011000110,1,0.0009765625
11111011110010010000100111110110110010111100010101010010110101101000,1,0.0009765625
00110000111000110111111111010001011000010011110101100011000100111001,1,0.0009765625
01100101001101000101011000001010000100111001111001100110100011010001,1,0.0009765625
10110100001110010111110101100001001111111100110101100011110111010000,1,0.0009765625
01101101001010010100101010000001101110111111000000000100100010000010,1,0.0009765625
00100100100001011001110101101111000011101001000101001011110100000000,1,0.0009765625
11000001100110111110001011110101000000010110001101100000010011000000,1,0.0009765625
00111001001101010100010010100001110011100111000111011101011101011000,1,0.0009765625
10111001010110001110010100111101011000110100101110011111100101000100,1,0.0009765625
10000111001111001110000001110100100010001101000011000000100110110001,1,0.0009765625
01000100011100001001010001001011101101110010011100011001100011001011,1,0.0009765625
00100101101001100110010101111010111010111100110100011011100100111100,1,0.0009765625
10111000110111000110000011110101010000110110000110000110010010000110,1,0.0009765625
11110011110101111010101001001000111100011101100011010011001011111000,1,0.0009765625
01100111011000010110001110011100000000110110101001000001110011000001,1,0.0009765625
01100000010000110011100011010101011110010110110001001101010000111101,1,0.0009765625
01000010001110001001101010010001010010100100101010110011001111110001,1,0.0009765625
11011100100001011100000100111110000011001001001111111000010101000001,1,0.0009765625
00010001000000000000111101001111101100001001000111010110010010111001,1,0.0009765625
11101110011100010001011110100101101001000100010100010011000110010011,1,0.0009765625
01000110010110000101010101110111000110001110100001110001000110110011,1,0.0009765625
11000101000100011110000100110000100101111101000100111000100111110001,1,0.0009765625
00001111100100111000011010011010111001111110011001001010110111000100,1,0.0009765625
00000100001110111000001011101011101100110110011100110111010110111110,1,0.0009765625
01100100011110111010001001010101011101111111110010100000110011010000,1,0.0009765625
01000010000010110011000011110001101011101100010010110001110001100101,1,0.0009765625
01100010110001100110001101111101100111010010011101010011010111011100,1,0.0009765625
11100111111000010110101001101110101100111000011101110000000110110000,1,0.0009765625
11111011100011110101001110011101010101011100011111110010110010110000,1,0.0009765625
00010111111010000101001110010100000101111000110001000000010010111010,1,0.0009765625
10110000101000000001110011110111001010001010110010010101101101011110,1,0.0009765625
01100111100110000100110010000110010100011010001011101100110111001010,1,0.0009765625
00110101110110110010001100110101001111110000001110011011100101110111,1,0.0009765625
